origin_index,origin_date,origin_ts_ny,origin_clock_status,target_1d_date,target_1d_maturity,target_3d_date,target_3d_maturity,close,monthly_direction_3m,fast_state,slow_state,emergency_level,emergency_reversal,ny17_state_pit_status,gvz_source_date,gvz_value,gvz_cap,gvz_panic,gvz_pit_status,macro_event_v2_pit_status,bocpd_pit_status,market_shock_v3_status,scoring_eligibility,evidence_class,prospective_claim
241,2026-02-08,2026-02-08T17:00:00-05:00,READY_PROVEN_GOVERNED_NY17_SEMANTIC,2026-02-09,MATURED,2026-02-11,MATURED,5024.11018,UP,ROBUST_UP,ROBUST_UP,UP,OFF,READY_TO_REPLAY_RETROSPECTIVE,2026-02-06,33.96,0.25,True,BLOCKED_PIT_EXACT_RELEASE_CLOCK_NOT_PROVEN,BLOCKED_PANEL_DAILY_ASOF_JOIN_NOT_CANONICAL,BLOCKED_DATA_DAILY_ORIGIN_STATE_NOT_FOUND,NOT_FOUND_CANONICAL,B0_AND_B4_ONLY_NO_NEW_PHASE2_SCORE,RETROSPECTIVE_HISTORICAL_RECONSTRUCTION_NOT_PROSPECTIVE,false
242,2026-02-09,2026-02-09T17:00:00-05:00,READY_PROVEN_GOVERNED_NY17_SEMANTIC,2026-02-10,MATURED,2026-02-12,MATURED,5058.4419,UP,ROBUST_UP,ROBUST_UP,UP,OFF,READY_TO_REPLAY_RETROSPECTIVE,2026-02-09,32.84,0.25,True,BLOCKED_PIT_EXACT_RELEASE_CLOCK_NOT_PROVEN,BLOCKED_PANEL_DAILY_ASOF_JOIN_NOT_CANONICAL,BLOCKED_DATA_DAILY_ORIGIN_STATE_NOT_FOUND,NOT_FOUND_CANONICAL,B0_AND_B4_ONLY_NO_NEW_PHASE2_SCORE,RETROSPECTIVE_HISTORICAL_RECONSTRUCTION_NOT_PROSPECTIVE,false
243,2026-02-10,2026-02-10T17:00:00-05:00,READY_PROVEN_GOVERNED_NY17_SEMANTIC,2026-02-11,MATURED,2026-02-13,MATURED,5025.31678,UP,ROBUST_UP,ROBUST_UP,UP,OFF,READY_TO_REPLAY_RETROSPECTIVE,2026-02-10,28.86,0.5,False,BLOCKED_PIT_EXACT_RELEASE_CLOCK_NOT_PROVEN,BLOCKED_PANEL_DAILY_ASOF_JOIN_NOT_CANONICAL,BLOCKED_DATA_DAILY_ORIGIN_STATE_NOT_FOUND,NOT_FOUND_CANONICAL,B0_AND_B4_ONLY_NO_NEW_PHASE2_SCORE,RETROSPECTIVE_HISTORICAL_RECONSTRUCTION_NOT_PROSPECTIVE,false
244,2026-02-11,2026-02-11T17:00:00-05:00,READY_PROVEN_GOVERNED_NY17_SEMANTIC,2026-02-12,MATURED,2026-02-14,MATURED,5084.05927,UP,ROBUST_UP,ROBUST_UP,UP,OFF,READY_TO_REPLAY_RETROSPECTIVE,2026-02-11,29.38,0.5,False,BLOCKED_PIT_EXACT_RELEASE_CLOCK_NOT_PROVEN,BLOCKED_PANEL_DAILY_ASOF_JOIN_NOT_CANONICAL,BLOCKED_DATA_DAILY_ORIGIN_STATE_NOT_FOUND,NOT_FOUND_CANONICAL,B0_AND_B4_ONLY_NO_NEW_PHASE2_SCORE,RETROSPECTIVE_HISTORICAL_RECONSTRUCTION_NOT_PROSPECTIVE,false
245,2026-02-12,2026-02-12T17:00:00-05:00,READY_PROVEN_GOVERNED_NY17_SEMANTIC,2026-02-13,MATURED,2026-02-15,MATURED,4922.01168,UP,MIXED,ROBUST_UP,NEUTRAL,OFF,READY_TO_REPLAY_RETROSPECTIVE,2026-02-12,30.23,0.5,False,BLOCKED_PIT_EXACT_RELEASE_CLOCK_NOT_PROVEN,BLOCKED_PANEL_DAILY_ASOF_JOIN_NOT_CANONICAL,BLOCKED_DATA_DAILY_ORIGIN_STATE_NOT_FOUND,NOT_FOUND_CANONICAL,B0_AND_B4_ONLY_NO_NEW_PHASE2_SCORE,RETROSPECTIVE_HISTORICAL_RECONSTRUCTION_NOT_PROSPECTIVE,false
246,2026-02-13,2026-02-13T17:00:00-05:00,READY_PROVEN_GOVERNED_NY17_SEMANTIC,2026-02-14,MATURED,2026-02-16,MATURED,5042.63303,UP,MIXED,ROBUST_UP,UP,OFF,READY_TO_REPLAY_RETROSPECTIVE,2026-02-13,30.84,0.25,True,BLOCKED_PIT_EXACT_RELEASE_CLOCK_NOT_PROVEN,BLOCKED_PANEL_DAILY_ASOF_JOIN_NOT_CANONICAL,BLOCKED_DATA_DAILY_ORIGIN_STATE_NOT_FOUND,NOT_FOUND_CANONICAL,B0_AND_B4_ONLY_NO_NEW_PHASE2_SCORE,RETROSPECTIVE_HISTORICAL_RECONSTRUCTION_NOT_PROSPECTIVE,false
247,2026-02-14,2026-02-14T17:00:00-05:00,READY_PROVEN_GOVERNED_NY17_SEMANTIC,2026-02-15,MATURED,2026-02-17,MATURED,5043.1934,UP,ROBUST_UP,ROBUST_UP,UP,OFF,READY_TO_REPLAY_RETROSPECTIVE,2026-02-13,30.84,0.25,True,BLOCKED_PIT_EXACT_RELEASE_CLOCK_NOT_PROVEN,BLOCKED_PANEL_DAILY_ASOF_JOIN_NOT_CANONICAL,BLOCKED_DATA_DAILY_ORIGIN_STATE_NOT_FOUND,NOT_FOUND_CANONICAL,B0_AND_B4_ONLY_NO_NEW_PHASE2_SCORE,RETROSPECTIVE_HISTORICAL_RECONSTRUCTION_NOT_PROSPECTIVE,false
248,2026-02-15,2026-02-15T17:00:00-05:00,READY_PROVEN_GOVERNED_NY17_SEMANTIC,2026-02-16,MATURED,2026-02-18,MATURED,5043.21073,UP,ROBUST_UP,ROBUST_UP,UP,OFF,READY_TO_REPLAY_RETROSPECTIVE,2026-02-13,30.84,0.25,True,BLOCKED_PIT_EXACT_RELEASE_CLOCK_NOT_PROVEN,BLOCKED_PANEL_DAILY_ASOF_JOIN_NOT_CANONICAL,BLOCKED_DATA_DAILY_ORIGIN_STATE_NOT_FOUND,NOT_FOUND_CANONICAL,B0_AND_B4_ONLY_NO_NEW_PHASE2_SCORE,RETROSPECTIVE_HISTORICAL_RECONSTRUCTION_NOT_PROSPECTIVE,false
249,2026-02-16,2026-02-16T17:00:00-05:00,READY_PROVEN_GOVERNED_NY17_SEMANTIC,2026-02-17,MATURED,2026-02-19,MATURED,4992.10763,UP,MIXED,ROBUST_UP,UP,OFF,READY_TO_REPLAY_RETROSPECTIVE,2026-02-13,30.84,0.25,True,BLOCKED_PIT_EXACT_RELEASE_CLOCK_NOT_PROVEN,BLOCKED_PANEL_DAILY_ASOF_JOIN_NOT_CANONICAL,BLOCKED_DATA_DAILY_ORIGIN_STATE_NOT_FOUND,NOT_FOUND_CANONICAL,B0_AND_B4_ONLY_NO_NEW_PHASE2_SCORE,RETROSPECTIVE_HISTORICAL_RECONSTRUCTION_NOT_PROSPECTIVE,false
250,2026-02-17,2026-02-17T17:00:00-05:00,READY_PROVEN_GOVERNED_NY17_SEMANTIC,2026-02-18,MATURED,2026-02-20,MATURED,4878.23383,UP,ROBUST_DOWN,ROBUST_UP,NEUTRAL,DOWN_ALERT,READY_TO_REPLAY_RETROSPECTIVE,2026-02-17,33.24,0.25,True,BLOCKED_PIT_EXACT_RELEASE_CLOCK_NOT_PROVEN,BLOCKED_PANEL_DAILY_ASOF_JOIN_NOT_CANONICAL,BLOCKED_DATA_DAILY_ORIGIN_STATE_NOT_FOUND,NOT_FOUND_CANONICAL,B0_AND_B4_ONLY_NO_NEW_PHASE2_SCORE,RETROSPECTIVE_HISTORICAL_RECONSTRUCTION_NOT_PROSPECTIVE,false
251,2026-02-18,2026-02-18T17:00:00-05:00,READY_PROVEN_GOVERNED_NY17_SEMANTIC,2026-02-19,MATURED,2026-02-21,MATURED,4976.90236,UP,MIXED,ROBUST_UP,UP,OFF,READY_TO_REPLAY_RETROSPECTIVE,2026-02-18,33.75,0.25,True,BLOCKED_PIT_EXACT_RELEASE_CLOCK_NOT_PROVEN,BLOCKED_PANEL_DAILY_ASOF_JOIN_NOT_CANONICAL,BLOCKED_DATA_DAILY_ORIGIN_STATE_NOT_FOUND,NOT_FOUND_CANONICAL,B0_AND_B4_ONLY_NO_NEW_PHASE2_SCORE,RETROSPECTIVE_HISTORICAL_RECONSTRUCTION_NOT_PROSPECTIVE,false
252,2026-02-19,2026-02-19T17:00:00-05:00,READY_PROVEN_GOVERNED_NY17_SEMANTIC,2026-02-20,MATURED,2026-02-22,MATURED,4996.15684,UP,ROBUST_UP,ROBUST_UP,UP,OFF,READY_TO_REPLAY_RETROSPECTIVE,2026-02-19,33.56,0.25,True,BLOCKED_PIT_EXACT_RELEASE_CLOCK_NOT_PROVEN,BLOCKED_PANEL_DAILY_ASOF_JOIN_NOT_CANONICAL,BLOCKED_DATA_DAILY_ORIGIN_STATE_NOT_FOUND,NOT_FOUND_CANONICAL,B0_AND_B4_ONLY_NO_NEW_PHASE2_SCORE,RETROSPECTIVE_HISTORICAL_RECONSTRUCTION_NOT_PROSPECTIVE,false
253,2026-02-20,2026-02-20T17:00:00-05:00,READY_PROVEN_GOVERNED_NY17_SEMANTIC,2026-02-21,MATURED,2026-02-23,MATURED,5103.73513,UP,ROBUST_UP,ROBUST_UP,UP,OFF,READY_TO_REPLAY_RETROSPECTIVE,2026-02-20,36.44,0.25,True,BLOCKED_PIT_EXACT_RELEASE_CLOCK_NOT_PROVEN,BLOCKED_PANEL_DAILY_ASOF_JOIN_NOT_CANONICAL,BLOCKED_DATA_DAILY_ORIGIN_STATE_NOT_FOUND,NOT_FOUND_CANONICAL,B0_AND_B4_ONLY_NO_NEW_PHASE2_SCORE,RETROSPECTIVE_HISTORICAL_RECONSTRUCTION_NOT_PROSPECTIVE,false
254,2026-02-21,2026-02-21T17:00:00-05:00,READY_PROVEN_GOVERNED_NY17_SEMANTIC,2026-02-22,MATURED,2026-02-24,MATURED,5098.58266,UP,ROBUST_UP,ROBUST_UP,UP,OFF,READY_TO_REPLAY_RETROSPECTIVE,2026-02-20,36.44,0.25,True,BLOCKED_PIT_EXACT_RELEASE_CLOCK_NOT_PROVEN,BLOCKED_PANEL_DAILY_ASOF_JOIN_NOT_CANONICAL,BLOCKED_DATA_DAILY_ORIGIN_STATE_NOT_FOUND,NOT_FOUND_CANONICAL,B0_AND_B4_ONLY_NO_NEW_PHASE2_SCORE,RETROSPECTIVE_HISTORICAL_RECONSTRUCTION_NOT_PROSPECTIVE,false
255,2026-02-22,2026-02-22T17:00:00-05:00,READY_PROVEN_GOVERNED_NY17_SEMANTIC,2026-02-23,MATURED,2026-02-25,MATURED,5098.57113,UP,ROBUST_UP,ROBUST_UP,UP,OFF,READY_TO_REPLAY_RETROSPECTIVE,2026-02-20,36.44,0.25,True,BLOCKED_PIT_EXACT_RELEASE_CLOCK_NOT_PROVEN,BLOCKED_PANEL_DAILY_ASOF_JOIN_NOT_CANONICAL,BLOCKED_DATA_DAILY_ORIGIN_STATE_NOT_FOUND,NOT_FOUND_CANONICAL,B0_AND_B4_ONLY_NO_NEW_PHASE2_SCORE,RETROSPECTIVE_HISTORICAL_RECONSTRUCTION_NOT_PROSPECTIVE,false
256,2026-02-23,2026-02-23T17:00:00-05:00,READY_PROVEN_GOVERNED_NY17_SEMANTIC,2026-02-24,MATURED,2026-02-26,MATURED,5227.67983,UP,ROBUST_UP,ROBUST_UP,UP,OFF,READY_TO_REPLAY_RETROSPECTIVE,2026-02-23,38.46,0.25,True,BLOCKED_PIT_EXACT_RELEASE_CLOCK_NOT_PROVEN,BLOCKED_PANEL_DAILY_ASOF_JOIN_NOT_CANONICAL,BLOCKED_DATA_DAILY_ORIGIN_STATE_NOT_FOUND,NOT_FOUND_CANONICAL,B0_AND_B4_ONLY_NO_NEW_PHASE2_SCORE,RETROSPECTIVE_HISTORICAL_RECONSTRUCTION_NOT_PROSPECTIVE,false
257,2026-02-24,2026-02-24T17:00:00-05:00,READY_PROVEN_GOVERNED_NY17_SEMANTIC,2026-02-25,MATURED,2026-02-27,MATURED,5143.59515,UP,ROBUST_UP,ROBUST_UP,UP,OFF,READY_TO_REPLAY_RETROSPECTIVE,2026-02-24,37.55,0.25,True,BLOCKED_PIT_EXACT_RELEASE_CLOCK_NOT_PROVEN,BLOCKED_PANEL_DAILY_ASOF_JOIN_NOT_CANONICAL,BLOCKED_DATA_DAILY_ORIGIN_STATE_NOT_FOUND,NOT_FOUND_CANONICAL,B0_AND_B4_ONLY_NO_NEW_PHASE2_SCORE,RETROSPECTIVE_HISTORICAL_RECONSTRUCTION_NOT_PROSPECTIVE,false
258,2026-02-25,2026-02-25T17:00:00-05:00,READY_PROVEN_GOVERNED_NY17_SEMANTIC,2026-02-26,MATURED,2026-02-28,MATURED,5164.81572,UP,ROBUST_UP,ROBUST_UP,UP,OFF,READY_TO_REPLAY_RETROSPECTIVE,2026-02-25,34.96,0.25,True,BLOCKED_PIT_EXACT_RELEASE_CLOCK_NOT_PROVEN,BLOCKED_PANEL_DAILY_ASOF_JOIN_NOT_CANONICAL,BLOCKED_DATA_DAILY_ORIGIN_STATE_NOT_FOUND,NOT_FOUND_CANONICAL,B0_AND_B4_ONLY_NO_NEW_PHASE2_SCORE,RETROSPECTIVE_HISTORICAL_RECONSTRUCTION_NOT_PROSPECTIVE,false
259,2026-02-26,2026-02-26T17:00:00-05:00,READY_PROVEN_GOVERNED_NY17_SEMANTIC,2026-02-27,MATURED,2026-03-01,MATURED,5184.81729,UP,ROBUST_UP,ROBUST_UP,UP,OFF,READY_TO_REPLAY_RETROSPECTIVE,2026-02-26,33.07,0.25,True,BLOCKED_PIT_EXACT_RELEASE_CLOCK_NOT_PROVEN,BLOCKED_PANEL_DAILY_ASOF_JOIN_NOT_CANONICAL,BLOCKED_DATA_DAILY_ORIGIN_STATE_NOT_FOUND,NOT_FOUND_CANONICAL,B0_AND_B4_ONLY_NO_NEW_PHASE2_SCORE,RETROSPECTIVE_HISTORICAL_RECONSTRUCTION_NOT_PROSPECTIVE,false
260,2026-02-27,2026-02-27T17:00:00-05:00,READY_PROVEN_GOVERNED_NY17_SEMANTIC,2026-02-28,MATURED,2026-03-02,MATURED,5278.63621,UP,ROBUST_UP,ROBUST_UP,UP,OFF,READY_TO_REPLAY_RETROSPECTIVE,2026-02-27,33.23,0.25,True,BLOCKED_PIT_EXACT_RELEASE_CLOCK_NOT_PROVEN,BLOCKED_PANEL_DAILY_ASOF_JOIN_NOT_CANONICAL,BLOCKED_DATA_DAILY_ORIGIN_STATE_NOT_FOUND,NOT_FOUND_CANONICAL,B0_AND_B4_ONLY_NO_NEW_PHASE2_SCORE,RETROSPECTIVE_HISTORICAL_RECONSTRUCTION_NOT_PROSPECTIVE,false
261,2026-02-28,2026-02-28T17:00:00-05:00,READY_PROVEN_GOVERNED_NY17_SEMANTIC,2026-03-01,MATURED,2026-03-03,MATURED,5277.92142,UP,ROBUST_UP,ROBUST_UP,UP,OFF,READY_TO_REPLAY_RETROSPECTIVE,2026-02-27,33.23,0.25,True,BLOCKED_PIT_EXACT_RELEASE_CLOCK_NOT_PROVEN,BLOCKED_PANEL_DAILY_ASOF_JOIN_NOT_CANONICAL,BLOCKED_DATA_DAILY_ORIGIN_STATE_NOT_FOUND,NOT_FOUND_CANONICAL,B0_AND_B4_ONLY_NO_NEW_PHASE2_SCORE,RETROSPECTIVE_HISTORICAL_RECONSTRUCTION_NOT_PROSPECTIVE,false
262,2026-03-01,2026-03-01T17:00:00-05:00,READY_PROVEN_GOVERNED_NY17_SEMANTIC,2026-03-02,MATURED,2026-03-04,MATURED,5277.92054,UP,ROBUST_UP,ROBUST_UP,UP,OFF,READY_TO_REPLAY_RETROSPECTIVE,2026-02-27,33.23,0.25,True,BLOCKED_PIT_EXACT_RELEASE_CLOCK_NOT_PROVEN,BLOCKED_PANEL_DAILY_ASOF_JOIN_NOT_CANONICAL,BLOCKED_DATA_DAILY_ORIGIN_STATE_NOT_FOUND,NOT_FOUND_CANONICAL,B0_AND_B4_ONLY_NO_NEW_PHASE2_SCORE,RETROSPECTIVE_HISTORICAL_RECONSTRUCTION_NOT_PROSPECTIVE,false
263,2026-03-02,2026-03-02T17:00:00-05:00,READY_PROVEN_GOVERNED_NY17_SEMANTIC,2026-03-03,MATURED,2026-03-05,MATURED,5322.13417,UP,ROBUST_UP,ROBUST_UP,UP,OFF,READY_TO_REPLAY_RETROSPECTIVE,2026-03-02,34.83,0.25,True,BLOCKED_PIT_EXACT_RELEASE_CLOCK_NOT_PROVEN,BLOCKED_PANEL_DAILY_ASOF_JOIN_NOT_CANONICAL,BLOCKED_DATA_DAILY_ORIGIN_STATE_NOT_FOUND,NOT_FOUND_CANONICAL,B0_AND_B4_ONLY_NO_NEW_PHASE2_SCORE,RETROSPECTIVE_HISTORICAL_RECONSTRUCTION_NOT_PROSPECTIVE,false
264,2026-03-03,2026-03-03T17:00:00-05:00,READY_PROVEN_GOVERNED_NY17_SEMANTIC,2026-03-04,MATURED,2026-03-06,MATURED,5088.51267,UP,MIXED,ROBUST_UP,NEUTRAL,DOWN_ALERT,READY_TO_REPLAY_RETROSPECTIVE,2026-03-03,38.77,0.25,True,BLOCKED_PIT_EXACT_RELEASE_CLOCK_NOT_PROVEN,BLOCKED_PANEL_DAILY_ASOF_JOIN_NOT_CANONICAL,BLOCKED_DATA_DAILY_ORIGIN_STATE_NOT_FOUND,NOT_FOUND_CANONICAL,B0_AND_B4_ONLY_NO_NEW_PHASE2_SCORE,RETROSPECTIVE_HISTORICAL_RECONSTRUCTION_NOT_PROSPECTIVE,false
265,2026-03-04,2026-03-04T17:00:00-05:00,READY_PROVEN_GOVERNED_NY17_SEMANTIC,2026-03-05,MATURED,2026-03-07,MATURED,5140.82678,UP,MIXED,ROBUST_UP,NEUTRAL,OFF,READY_TO_REPLAY_RETROSPECTIVE,2026-03-04,36.48,0.25,True,BLOCKED_PIT_EXACT_RELEASE_CLOCK_NOT_PROVEN,BLOCKED_PANEL_DAILY_ASOF_JOIN_NOT_CANONICAL,BLOCKED_DATA_DAILY_ORIGIN_STATE_NOT_FOUND,NOT_FOUND_CANONICAL,B0_AND_B4_ONLY_NO_NEW_PHASE2_SCORE,RETROSPECTIVE_HISTORICAL_RECONSTRUCTION_NOT_PROSPECTIVE,false
266,2026-03-05,2026-03-05T17:00:00-05:00,READY_PROVEN_GOVERNED_NY17_SEMANTIC,2026-03-06,MATURED,2026-03-08,MATURED,5082.31269,UP,MIXED,ROBUST_UP,NEUTRAL,DOWN_ALERT,READY_TO_REPLAY_RETROSPECTIVE,2026-03-05,35.31,0.25,True,BLOCKED_PIT_EXACT_RELEASE_CLOCK_NOT_PROVEN,BLOCKED_PANEL_DAILY_ASOF_JOIN_NOT_CANONICAL,BLOCKED_DATA_DAILY_ORIGIN_STATE_NOT_FOUND,NOT_FOUND_CANONICAL,B0_AND_B4_ONLY_NO_NEW_PHASE2_SCORE,RETROSPECTIVE_HISTORICAL_RECONSTRUCTION_NOT_PROSPECTIVE,false
267,2026-03-06,2026-03-06T17:00:00-05:00,READY_PROVEN_GOVERNED_NY17_SEMANTIC,2026-03-07,MATURED,2026-03-09,MATURED,5171.6658,UP,MIXED,ROBUST_UP,NEUTRAL,OFF,READY_TO_REPLAY_RETROSPECTIVE,2026-03-06,34.26,0.25,True,BLOCKED_PIT_EXACT_RELEASE_CLOCK_NOT_PROVEN,BLOCKED_PANEL_DAILY_ASOF_JOIN_NOT_CANONICAL,BLOCKED_DATA_DAILY_ORIGIN_STATE_NOT_FOUND,NOT_FOUND_CANONICAL,B0_AND_B4_ONLY_NO_NEW_PHASE2_SCORE,RETROSPECTIVE_HISTORICAL_RECONSTRUCTION_NOT_PROSPECTIVE,false
268,2026-03-07,2026-03-07T17:00:00-05:00,READY_PROVEN_GOVERNED_NY17_SEMANTIC,2026-03-08,MATURED,2026-03-10,MATURED,5171.14473,UP,ROBUST_UP,NOT_YET_ROBUST,NEUTRAL,OFF,READY_TO_REPLAY_RETROSPECTIVE,2026-03-06,34.26,0.25,True,BLOCKED_PIT_EXACT_RELEASE_CLOCK_NOT_PROVEN,BLOCKED_PANEL_DAILY_ASOF_JOIN_NOT_CANONICAL,BLOCKED_DATA_DAILY_ORIGIN_STATE_NOT_FOUND,NOT_FOUND_CANONICAL,B0_AND_B4_ONLY_NO_NEW_PHASE2_SCORE,RETROSPECTIVE_HISTORICAL_RECONSTRUCTION_NOT_PROSPECTIVE,false
269,2026-03-08,2026-03-08T17:00:00-04:00,READY_PROVEN_GOVERNED_NY17_SEMANTIC,2026-03-09,MATURED,2026-03-11,MATURED,5171.11617,UP,ROBUST_UP,NOT_YET_ROBUST,NEUTRAL,OFF,READY_TO_REPLAY_RETROSPECTIVE,2026-03-06,34.26,0.25,True,BLOCKED_PIT_EXACT_RELEASE_CLOCK_NOT_PROVEN,BLOCKED_PANEL_DAILY_ASOF_JOIN_NOT_CANONICAL,BLOCKED_DATA_DAILY_ORIGIN_STATE_NOT_FOUND,NOT_FOUND_CANONICAL,B0_AND_B4_ONLY_NO_NEW_PHASE2_SCORE,RETROSPECTIVE_HISTORICAL_RECONSTRUCTION_NOT_PROSPECTIVE,false
270,2026-03-09,2026-03-09T17:00:00-04:00,READY_PROVEN_GOVERNED_NY17_SEMANTIC,2026-03-10,MATURED,2026-03-12,MATURED,5138.19107,UP,MIXED,ROBUST_UP,NEUTRAL,OFF,READY_TO_REPLAY_RETROSPECTIVE,2026-03-09,33.52,0.25,True,BLOCKED_PIT_EXACT_RELEASE_CLOCK_NOT_PROVEN,BLOCKED_PANEL_DAILY_ASOF_JOIN_NOT_CANONICAL,BLOCKED_DATA_DAILY_ORIGIN_STATE_NOT_FOUND,NOT_FOUND_CANONICAL,B0_AND_B4_ONLY_NO_NEW_PHASE2_SCORE,RETROSPECTIVE_HISTORICAL_RECONSTRUCTION_NOT_PROSPECTIVE,false
271,2026-03-10,2026-03-10T17:00:00-04:00,READY_PROVEN_GOVERNED_NY17_SEMANTIC,2026-03-11,MATURED,2026-03-13,MATURED,5192.27976,UP,MIXED,ROBUST_UP,NEUTRAL,OFF,READY_TO_REPLAY_RETROSPECTIVE,2026-03-10,32.11,0.25,True,BLOCKED_PIT_EXACT_RELEASE_CLOCK_NOT_PROVEN,BLOCKED_PANEL_DAILY_ASOF_JOIN_NOT_CANONICAL,BLOCKED_DATA_DAILY_ORIGIN_STATE_NOT_FOUND,NOT_FOUND_CANONICAL,B0_AND_B4_ONLY_NO_NEW_PHASE2_SCORE,RETROSPECTIVE_HISTORICAL_RECONSTRUCTION_NOT_PROSPECTIVE,false
272,2026-03-11,2026-03-11T17:00:00-04:00,READY_PROVEN_GOVERNED_NY17_SEMANTIC,2026-03-12,MATURED,2026-03-14,MATURED,5176.2569,UP,ROBUST_UP,ROBUST_UP,NEUTRAL,OFF,READY_TO_REPLAY_RETROSPECTIVE,2026-03-11,30.68,0.25,True,BLOCKED_PIT_EXACT_RELEASE_CLOCK_NOT_PROVEN,BLOCKED_PANEL_DAILY_ASOF_JOIN_NOT_CANONICAL,BLOCKED_DATA_DAILY_ORIGIN_STATE_NOT_FOUND,NOT_FOUND_CANONICAL,B0_AND_B4_ONLY_NO_NEW_PHASE2_SCORE,RETROSPECTIVE_HISTORICAL_RECONSTRUCTION_NOT_PROSPECTIVE,false
273,2026-03-12,2026-03-12T17:00:00-04:00,READY_PROVEN_GOVERNED_NY17_SEMANTIC,2026-03-13,MATURED,2026-03-15,MATURED,5079.16964,UP,MIXED,ROBUST_UP,NEUTRAL,DOWN_ALERT,READY_TO_REPLAY_RETROSPECTIVE,2026-03-12,31.09,0.25,True,BLOCKED_PIT_EXACT_RELEASE_CLOCK_NOT_PROVEN,BLOCKED_PANEL_DAILY_ASOF_JOIN_NOT_CANONICAL,BLOCKED_DATA_DAILY_ORIGIN_STATE_NOT_FOUND,NOT_FOUND_CANONICAL,B0_AND_B4_ONLY_NO_NEW_PHASE2_SCORE,RETROSPECTIVE_HISTORICAL_RECONSTRUCTION_NOT_PROSPECTIVE,false
274,2026-03-13,2026-03-13T17:00:00-04:00,READY_PROVEN_GOVERNED_NY17_SEMANTIC,2026-03-14,MATURED,2026-03-16,MATURED,5020.95025,UP,ROBUST_DOWN,NOT_YET_ROBUST,NEUTRAL,DOWN_ALERT,READY_TO_REPLAY_RETROSPECTIVE,2026-03-13,32.31,0.25,True,BLOCKED_PIT_EXACT_RELEASE_CLOCK_NOT_PROVEN,BLOCKED_PANEL_DAILY_ASOF_JOIN_NOT_CANONICAL,BLOCKED_DATA_DAILY_ORIGIN_STATE_NOT_FOUND,NOT_FOUND_CANONICAL,B0_AND_B4_ONLY_NO_NEW_PHASE2_SCORE,RETROSPECTIVE_HISTORICAL_RECONSTRUCTION_NOT_PROSPECTIVE,false
275,2026-03-14,2026-03-14T17:00:00-04:00,READY_PROVEN_GOVERNED_NY17_SEMANTIC,2026-03-15,MATURED,2026-03-17,MATURED,5019.80006,UP,ROBUST_DOWN,ROBUST_DOWN,NEUTRAL,DOWN_ALERT,READY_TO_REPLAY_RETROSPECTIVE,2026-03-13,32.31,0.25,True,BLOCKED_PIT_EXACT_RELEASE_CLOCK_NOT_PROVEN,BLOCKED_PANEL_DAILY_ASOF_JOIN_NOT_CANONICAL,BLOCKED_DATA_DAILY_ORIGIN_STATE_NOT_FOUND,NOT_FOUND_CANONICAL,B0_AND_B4_ONLY_NO_NEW_PHASE2_SCORE,RETROSPECTIVE_HISTORICAL_RECONSTRUCTION_NOT_PROSPECTIVE,false
276,2026-03-15,2026-03-15T17:00:00-04:00,READY_PROVEN_GOVERNED_NY17_SEMANTIC,2026-03-16,MATURED,2026-03-18,MATURED,5019.79638,UP,ROBUST_DOWN,ROBUST_DOWN,NEUTRAL,DOWN_ALERT,READY_TO_REPLAY_RETROSPECTIVE,2026-03-13,32.31,0.25,True,BLOCKED_PIT_EXACT_RELEASE_CLOCK_NOT_PROVEN,BLOCKED_PANEL_DAILY_ASOF_JOIN_NOT_CANONICAL,BLOCKED_DATA_DAILY_ORIGIN_STATE_NOT_FOUND,NOT_FOUND_CANONICAL,B0_AND_B4_ONLY_NO_NEW_PHASE2_SCORE,RETROSPECTIVE_HISTORICAL_RECONSTRUCTION_NOT_PROSPECTIVE,false
277,2026-03-16,2026-03-16T17:00:00-04:00,READY_PROVEN_GOVERNED_NY17_SEMANTIC,2026-03-17,MATURED,2026-03-19,MATURED,5006.45592,UP,ROBUST_DOWN,NOT_YET_ROBUST,NEUTRAL,DOWN_ALERT,READY_TO_REPLAY_RETROSPECTIVE,2026-03-16,30.56,0.25,True,BLOCKED_PIT_EXACT_RELEASE_CLOCK_NOT_PROVEN,BLOCKED_PANEL_DAILY_ASOF_JOIN_NOT_CANONICAL,BLOCKED_DATA_DAILY_ORIGIN_STATE_NOT_FOUND,NOT_FOUND_CANONICAL,B0_AND_B4_ONLY_NO_NEW_PHASE2_SCORE,RETROSPECTIVE_HISTORICAL_RECONSTRUCTION_NOT_PROSPECTIVE,false
278,2026-03-17,2026-03-17T17:00:00-04:00,READY_PROVEN_GOVERNED_NY17_SEMANTIC,2026-03-18,MATURED,2026-03-20,MATURED,5005.92663,UP,ROBUST_DOWN,NOT_YET_ROBUST,NEUTRAL,DOWN_ALERT,READY_TO_REPLAY_RETROSPECTIVE,2026-03-17,27.98,0.5,False,BLOCKED_PIT_EXACT_RELEASE_CLOCK_NOT_PROVEN,BLOCKED_PANEL_DAILY_ASOF_JOIN_NOT_CANONICAL,BLOCKED_DATA_DAILY_ORIGIN_STATE_NOT_FOUND,NOT_FOUND_CANONICAL,B0_AND_B4_ONLY_NO_NEW_PHASE2_SCORE,RETROSPECTIVE_HISTORICAL_RECONSTRUCTION_NOT_PROSPECTIVE,false
